ward,type,location,year,est_cost,from_intersection,to_intersection,lat_from_intersection,lon_from_intersection,query_from_intersection,lat_to_intersection,lon_to_intersection,query_to_intersection
10,Sidewalk Menu,E 109 ST-- S HOXIE AV (2600 E) -to- S TORRENCE AV (2633 E),2007,26977,E 109 ST AND  S HOXIE AV,E 109 ST AND  S TORRENCE AV,41.6977284,-87.5607391,google,41.6977571,-87.559527,google
10,Sidewalk Menu,E 109 ST-- S HOXIE AV (2600 E) -to- S TORRENCE AV (2633 E),2008,33125,E 109 ST AND  S HOXIE AV,E 109 ST AND  S TORRENCE AV,41.6977284,-87.5607391,google,41.6977571,-87.559527,google
2,Pole Painting,E 11 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (120 E),2008,900,E 11 ST AND  S STATE ST,E 11 ST AND  S MICHIGAN AV,41.8692382,-87.6273968,google,41.869307,-87.6241813,google
2,Street Lighting,E 11 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (120 E),2008,1200,E 11 ST AND  S STATE ST,E 11 ST AND  S MICHIGAN AV,41.8692382,-87.6273968,google,41.869307,-87.6241813,google
10,Miscellaneous-CDOT,E 110 ST-- S AVENUE F (3832 E) -to- S AVENUE E (3903 E),2006,13601,E 110 ST AND  S AVENUE F,E 110 ST AND  S AVENUE E,41.6954395,-87.5304694,google,41.6954359,-87.529466,google
10,Miscellaneous-CDOT,E 110 ST-- S AVENUE G (3800 E) -to- S AVENUE F (3832 E),2006,27228,E 110 ST AND  S AVENUE G,E 110 ST AND  S AVENUE F,41.6954585,-87.5316613,google,41.6954395,-87.5304694,google
10,Sidewalk Menu,E 110 ST-- S AVENUE H (3731 E) -to- S AVENUE G (3800 E),2005,12500,E 110 ST AND  S AVENUE H,E 110 ST AND  S AVENUE G,41.6954641,-87.5328673,google,41.6954585,-87.5316613,google
10,Miscellaneous-CDOT,E 110 ST-- S AVENUE H (3731 E) -to- S AVENUE G (3800 E),2006,21379,E 110 ST AND  S AVENUE H,E 110 ST AND  S AVENUE G,41.6954641,-87.5328673,google,41.6954585,-87.5316613,google
10,Street Speed Hump Menu,E 110 ST-- S AVENUE J (3700 E) -to- S AVENUE G (3800 E) 2,2007,3300,E 110 ST AND  S AVENUE J,E 110 ST AND  S AVENUE G,41.6954699,-87.5340736,google,41.6954585,-87.5316613,google
10,Sidewalk Menu,E 110 ST-- S AVENUE B (4032 E) -to- S STATE LINE RD (4100 E),2005,14910,E 110 ST AND  S AVENUE B,E 110 ST AND  S STATE LINE RD,41.695421,-87.5257921,google,41.6954196,-87.5246353,google
10,Sidewalk Menu,E 111 ST-- S AVENUE H (3731 E) -to- S AVENUE G (3800 E),2005,19671,E 111 ST AND  S AVENUE H,E 111 ST AND  S AVENUE G,41.6936578,-87.5328555,google,41.6936578,-87.5316555,google
10,Street Speed Hump Menu,E 111 ST-- S AVENUE H (3731 E) -to- S AVENUE G (3800 E) 1,2007,1650,E 111 ST AND  S AVENUE H,E 111 ST AND  S AVENUE G,41.6936578,-87.5328555,google,41.6936578,-87.5316555,google
10,Sidewalk Menu,E 111 ST-- S AVENUE J (3700 E) -to- S AVENUE H (3731 E),2007,41032,E 111 ST AND  S AVENUE J,E 111 ST AND  S AVENUE H,41.6936569,-87.5340604,google,41.6936578,-87.5328555,google
9,Pole Painting,E 111 ST-- S COTTAGE GROVE AV (529 E) -to- S INDIANA AV (200 E),2006,129,E 111 ST AND  S COTTAGE GROVE AV,E 111 ST AND  S INDIANA AV,41.6927863,-87.6098649,google,41.6926434,-87.6182403,google
9,Pole Painting,E 111 ST-- S COTTAGE GROVE AV (529 E) -to- S INDIANA AV (200 E),2007,4871,E 111 ST AND  S COTTAGE GROVE AV,E 111 ST AND  S INDIANA AV,41.6927863,-87.6098649,google,41.6926434,-87.6182403,google
9,Pole Painting,E 111 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (58 E),2008,2400,E 111 ST AND  S STATE ST,E 111 ST AND  S MICHIGAN AV,41.692588,-87.6231019,google,41.6925986,-87.6210577,google
9,Pole Painting,E 111 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (58 E),2008,2200,E 111 ST AND  S STATE ST,E 111 ST AND  S MICHIGAN AV,41.692588,-87.6231019,google,41.6925986,-87.6210577,google
9,Street Lighting,E 111 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (58 E),2008,3200,E 111 ST AND  S STATE ST,E 111 ST AND  S MICHIGAN AV,41.692588,-87.6231019,google,41.6925986,-87.6210577,google
9,Street Lighting,E 111 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (58 E),2008,10800,E 111 ST AND  S STATE ST,E 111 ST AND  S MICHIGAN AV,41.692588,-87.6231019,google,41.6925986,-87.6210577,google
9,Curb/Gutter Menu,E 112 ST-- S LANGLEY AV (700 E) -to- Dead End (704 E),2005,23402,E 112 ST AND  S LANGLEY AV,E 112 ST AND  Dead End,41.6910075,-87.6059654,google,NA,NA,google
10,Sidewalk Menu,E 112 ST-- S AVENUE B (4032 E) -to- S AVENUE B (4032 E),2008,25895,E 112 ST AND  S AVENUE B,E 112 ST AND  S AVENUE B,41.6917986,-87.5258298,google,41.6917986,-87.5258298,google
10,Miscellaneous-CDOT,E 112 ST-- S AVENUE C (4000 E) -to- S AVENUE B (4032 E),2006,16783,E 112 ST AND  S AVENUE C,E 112 ST AND  S AVENUE B,41.6917989,-87.5270592,google,41.6917986,-87.5258298,google
10,Miscellaneous-CDOT,E 112 ST-- S AVENUE D (3931 E) -to- S AVENUE C (4000 E),2006,16482,E 112 ST AND  S AVENUE D,E 112 ST AND  S AVENUE C,41.6918068,-87.5282484,google,41.6917989,-87.5270592,google
10,Miscellaneous-CDOT,E 112 ST-- S AVENUE E (3900 E) -to- S AVENUE D (3931 E),2006,14919,E 112 ST AND  S AVENUE E,E 112 ST AND  S AVENUE D,41.6918212,-87.5294822,google,41.6918068,-87.5282484,google
10,Miscellaneous-CDOT,E 112 ST-- S AVENUE G (3800 E) -to- S AVENUE F (3832 E),2006,11567,E 112 ST AND  S AVENUE G,E 112 ST AND  S AVENUE F,41.6918277,-87.5316466,google,41.6918257,-87.5305171,google
10,Sidewalk Menu,E 112 ST-- S AVENUE L (3600 E) -to- S AVENUE M (3531 E),2010,57095,E 112 ST AND  S AVENUE L,E 112 ST AND  S AVENUE M,41.6918489,-87.536457,google,41.6918547,-87.5376819,google
10,Sidewalk Menu,E 113 ST-- S AVENUE H (3731 E) -to- Dead End (2645 E),2010,16649,E 113 ST AND  S AVENUE H,E 113 ST AND  Dead End,41.6900137,-87.5328715,google,NA,NA,google
10,Sidewalk Menu,E 113 ST-- S EWING AV (3632 E) -to- Dead End (2645 E),2009,20024,E 113 ST AND  S EWING AV,E 113 ST AND  Dead End,41.6900321,-87.535272,google,NA,NA,google
9,Street Resurface Menu,E 114 PL-- S COTTAGE GROVE AV (449 E) -to- S FORRESTVILLE AV (532 E),2005,15979,E 114 PL AND  S COTTAGE GROVE AV,E 114 PL AND  S FORRESTVILLE AV,41.6863364,-87.6113177,google,41.6863499,-87.6094918,google
9,Curb/Gutter Menu,E 114 PL-- S STATE ST (0 E) -to- S MICHIGAN AV (60 E),2006,62559,E 114 PL AND  S STATE ST,E 114 PL AND  S MICHIGAN AV,41.6862223,-87.6229036,google,41.6862574,-87.6208594,google
10,Sidewalk Menu,E 114 ST-- S AVENUE J (3700 E) -to- Dead End (1916 E),2010,17816,E 114 ST AND  S AVENUE J,E 114 ST AND  Dead End,41.6881998,-87.5340343,google,NA,NA,google
10,Street Speed Hump Menu,E 114 ST-- S EWING AV (3632 E) -to- S AVENUE O (3432 E) 4,2007,6600,E 114 ST AND  S EWING AV,E 114 ST AND  S AVENUE O,41.6882094,-87.5352429,google,41.6882209,-87.5401532,google
9,Curb/Gutter Menu,E 114 ST-- S FORRESTVILLE AV (532 E) -to- S CHAMPLAIN AV (634 E),2008,71637,E 114 ST AND  S FORRESTVILLE AV,E 114 ST AND  S CHAMPLAIN AV,41.6873352,-87.6095009,google,41.6873675,-87.6070983,google
10,Curb/Gutter Menu,E 114 ST-- S AVENUE M (3531 E) -to- S EWING AV (3632 E),2007,43757,E 114 ST AND  S AVENUE M,E 114 ST AND  S EWING AV,41.6882126,-87.53769,google,41.6882094,-87.5352429,google
9,Curb/Gutter Menu,E 114 ST-- S COTTAGE GROVE AV (457 E) -to- S FORRESTVILLE AV (532 E),2006,41005,E 114 ST AND  S COTTAGE GROVE AV,E 114 ST AND  S FORRESTVILLE AV,41.6873168,-87.6110956,google,41.6873352,-87.6095009,google
9,Curb/Gutter Menu,E 114 ST-- S CHAMPLAIN AV (634 E) -to- S LANGLEY AV (700 E),2006,29932,E 114 ST AND  S CHAMPLAIN AV,E 114 ST AND  S LANGLEY AV,41.6873675,-87.6070983,google,41.687384,-87.6058788,google
10,Street Speed Hump Menu,E 115 ST-- S AVENUE L (3600 E) -to- S EWING AV (3632 E) 1,2007,1650,E 115 ST AND  S AVENUE L,E 115 ST AND  S EWING AV,41.6863678,-87.5363922,google,41.6864045,-87.5352347,google
9,Miscellaneous-CDOT,E 115 ST-- S FORRESTVILLE AV (532 E) -to- S ST LAWRENCE AV (600 E),2009,2183,E 115 ST AND  S FORRESTVILLE AV,E 115 ST AND  S ST LAWRENCE AV,41.6854551,-87.6094659,google,41.6854748,-87.6082677,google
9,Miscellaneous-CDOT,E 115 ST-- S FORRESTVILLE AV (532 E) -to- S ST LAWRENCE AV (600 E),2010,2159,E 115 ST AND  S FORRESTVILLE AV,E 115 ST AND  S ST LAWRENCE AV,41.6854551,-87.6094659,google,41.6854748,-87.6082677,google
10,Street Speed Hump Menu,E 116 ST-- S AVENUE O (3432 E) -to- S AVENUE L (3600 E) 3,2005,7500,E 116 ST AND  S AVENUE O,E 116 ST AND  S AVENUE L,41.684798,-87.5400506,google,41.6845676,-87.5364416,google
9,Sidewalk Menu,E 116 ST-- S INDIANA AV (200 E) -to- S PRAIRIE AV (232 E),2010,42663,E 116 ST AND  S INDIANA AV,E 116 ST AND  S PRAIRIE AV,41.6825783,-87.617947,google,41.6825892,-87.6167497,google
9,Street Lighting,E 117 ST-- S CALUMET AV (327 E) -to- S FRONT AV (357 E),2008,1200,E 117 ST AND  S CALUMET AV,E 117 ST AND  S FRONT AV,41.6813942,-87.6147055,google,41.6813402,-87.6134184,google
9,Street Lighting,E 118 PL-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E),2008,1200,E 118 PL AND  S STATE ST,E 118 PL AND  S MICHIGAN AV,41.6789166,-87.6226851,google,41.678975,-87.6205384,google
10,Curb/Gutter Menu,E 118 ST-- S AVENUE O (3432 E) -to- S EWING AV (3532 E),2007,101300,E 118 ST AND  S AVENUE O,E 118 ST AND  S EWING AV,41.6809531,-87.5400299,google,41.6809325,-87.5352044,google
9,Sidewalk Menu,E 118 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E),2006,60777,E 118 ST AND  S STATE ST,E 118 ST AND  S MICHIGAN AV,41.6798427,-87.6227164,google,41.6798814,-87.6205539,google
9,Street Lighting,E 118 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E),2008,800,E 118 ST AND  S STATE ST,E 118 ST AND  S MICHIGAN AV,41.6798427,-87.6227164,google,41.6798814,-87.6205539,google
9,Sidewalk Menu,E 120 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E),2010,69708,E 120 ST AND  S STATE ST,E 120 ST AND  S MICHIGAN AV,41.6761954,-87.622595,google,41.6762289,-87.6204679,google
9,Street Resurface Menu,E 121 PL-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E),2005,20980,E 121 PL AND  S STATE ST,E 121 PL AND  S MICHIGAN AV,41.6734578,-87.6225096,google,41.6735003,-87.6203843,google
9,Sidewalk Menu,E 121 PL-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E),2009,85488,E 121 PL AND  S STATE ST,E 121 PL AND  S MICHIGAN AV,41.6734578,-87.6225096,google,41.6735003,-87.6203843,google
9,Street Speed Hump Menu,E 121 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E) 2,2007,3300,E 121 ST AND  S STATE ST,E 121 ST AND  S MICHIGAN AV,41.6742969,-87.6225264,google,41.6743243,-87.6204023,google
9,Sidewalk Menu,E 122 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E),2009,52416,E 122 ST AND  S STATE ST,E 122 ST AND  S MICHIGAN AV,41.672541,-87.6224869,google,41.6725843,-87.6203456,google
9,Street Resurface Menu,E 123 ST-- S MICHIGAN AV (100 E) -to- S INDIANA AV (200 E),2010,43612,E 123 ST AND  S MICHIGAN AV,E 123 ST AND  S INDIANA AV,41.6707664,-87.6202936,google,41.6707973,-87.6173825,google
9,Street Lighting,E 126 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E),2008,2000,E 126 ST AND  S STATE ST,E 126 ST AND  S MICHIGAN AV,41.6644592,-87.6221282,google,41.6644599,-87.6200182,google
9,Sidewalk Menu,E 126 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (100 E),2009,59175,E 126 ST AND  S STATE ST,E 126 ST AND  S MICHIGAN AV,41.6644592,-87.6221282,google,41.6644599,-87.6200182,google
10,Street Resurface Menu,E 127 ST-- S EXCHANGE AV (2930 E) -to- S CARONDOLET AV (3032 E),2009,40445,E 127 ST AND  S EXCHANGE AV,E 127 ST AND  S CARONDOLET AV,41.737345,-87.5528237,google,41.6646242,-87.5495419,google
10,Street Resurface Menu,E 127 ST-- S MANISTEE AV (2800 E) -to- S ESCANABA AV (2900 E),2008,48910,E 127 ST AND  S MANISTEE AV,E 127 ST AND  S ESCANABA AV,41.6646649,-87.5556231,google,41.6645391,-87.5532137,google
10,Street Resurface Menu,E 127 ST-- S SAGINAW AV (2700 E) -to- S MANISTEE AV (2800 E),2008,29200,E 127 ST AND  S SAGINAW AV,E 127 ST AND  S MANISTEE AV,41.6646795,-87.5580668,google,41.6646649,-87.5556231,google
10,Street Speed Hump Menu,E 128 ST-- S MUSKEGON AV (2837 E) -to- S ESCANABA AV (2900 E) 1,2007,1650,E 128 ST AND  S MUSKEGON AV,E 128 ST AND  S ESCANABA AV,41.6628311,-87.5544136,google,41.6628349,-87.5531989,google
10,Street Speed Hump Menu,E 129 ST-- S MUSKEGON AV (2837 E) -to- S ESCANABA AV (2900 E) 1,2007,1650,E 129 ST AND  S MUSKEGON AV,E 129 ST AND  S ESCANABA AV,41.7263725,-87.5553103,google,41.7305562,-87.5540355,google
10,Street Resurface Menu,E 129 ST-- S MUSKEGON AV (2837 E) -to- S ESCANABA AV (2900 E),2010,18443,E 129 ST AND  S MUSKEGON AV,E 129 ST AND  S ESCANABA AV,41.7263725,-87.5553103,google,41.7305562,-87.5540355,google
2,Pole Painting,E 13 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (120 E),2007,900,E 13 ST AND  S STATE ST,E 13 ST AND  S MICHIGAN AV,41.8657458,-87.6273268,google,41.8657797,-87.6241641,google
2,Street Lighting,E 13 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (120 E),2007,4050,E 13 ST AND  S STATE ST,E 13 ST AND  S MICHIGAN AV,41.8657458,-87.6273268,google,41.8657797,-87.6241641,google
2,Street Lighting,E 13 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (120 E),2007,1200,E 13 ST AND  S STATE ST,E 13 ST AND  S MICHIGAN AV,41.8657458,-87.6273268,google,41.8657797,-87.6241641,google
10,Street Speed Hump Menu,E 131 ST-- S HOUSTON AV (3100 E) -to- S BALTIMORE AV (3132 E) 1,2007,1650,E 131 ST AND  S HOUSTON AV,E 131 ST AND  S BALTIMORE AV,41.6573349,-87.5483615,google,41.6573344,-87.5471283,google
10,Street Speed Hump Menu,E 132 ST-- S BURLEY AV (3233 E) -to- S BUFFALO AV (3300 E) 1,2007,1650,E 132 ST AND  S BURLEY AV,E 132 ST AND  S BUFFALO AV,41.6554949,-87.5447231,google,41.6555028,-87.5435213,google
10,Street Speed Hump Menu,E 132 ST-- S EXCHANGE AV (2930 E) -to- S CARONDOLET AV (3032 E) 2,2007,3300,E 132 ST AND  S EXCHANGE AV,E 132 ST AND  S CARONDOLET AV,41.6555234,-87.5520004,google,41.6555112,-87.5495562,google
10,Street Resurface Menu,E 132 ST-- S BUFFALO AV (3300 E) -to- S MACKINAW AV (3331 E),2006,17471,E 132 ST AND  S BUFFALO AV,E 132 ST AND  S MACKINAW AV,41.6555028,-87.5435213,google,41.6554905,-87.5423256,google
10,Diagonal Parking Menu,E 133 ST-- S BRANDON AV (3200 E) -to- S BUFFALO AV (3300 E),2010,78877,E 133 ST AND  S BRANDON AV,E 133 ST AND  S BUFFALO AV,41.6536633,-87.5459045,google,41.653665,-87.5435202,google
10,Sidewalk Menu,E 133 ST-- S MACKINAW AV (3331 E) -to- S GREEN BAY AV (3400 E),2009,37339,E 133 ST AND  S MACKINAW AV,E 133 ST AND  S GREEN BAY AV,41.653655,-87.5423017,google,41.6536551,-87.5410978,google
10,Sidewalk Menu,E 134 ST-- S AVENUE M (3531 E) -to- S AVENUE L (3600 E),2009,21259,E 134 ST AND  S AVENUE M,E 134 ST AND  S AVENUE L,41.6518316,-87.5374656,google,41.6518271,-87.5362506,google
2,Street Lighting,E 14 PL-- S STATE ST (0 E) -to- S WABASH AV (44 E),2007,4050,E 14 PL AND  S STATE ST,E 14 PL AND  S WABASH AV,41.8624051,-87.6273797,google,41.8624229,-87.6257151,google
2,Street Lighting,E 14 PL-- S STATE ST (0 E) -to- S WABASH AV (44 E),2007,1600,E 14 PL AND  S STATE ST,E 14 PL AND  S WABASH AV,41.8624051,-87.6273797,google,41.8624229,-87.6257151,google
2,Pole Painting,E 14 ST-- S MICHIGAN AV (120 E) -to- S INDIANA AV (200 E),2008,1800,E 14 ST AND  S MICHIGAN AV,E 14 ST AND  S INDIANA AV,41.8640971,-87.6240663,google,41.8641221,-87.6225647,google
2,Street Lighting,E 14 ST-- S MICHIGAN AV (120 E) -to- S INDIANA AV (200 E),2008,2400,E 14 ST AND  S MICHIGAN AV,E 14 ST AND  S INDIANA AV,41.8640971,-87.6240663,google,41.8641221,-87.6225647,google
2,Street Lighting,E 14 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2007,4050,E 14 ST AND  S WABASH AV,E 14 ST AND  S MICHIGAN AV,41.8624229,-87.6257151,google,41.8640971,-87.6240663,google
2,Pole Painting,E 16 ST-- S WABASH AV (44 E) -to- S PRAIRIE AV (248 E),2008,3000,E 16 ST AND  S WABASH AV,E 16 ST AND  S PRAIRIE AV,41.8602033,-87.6256647,google,41.8602615,-87.6209611,google
2,Street Lighting,E 16 ST-- S WABASH AV (44 E) -to- S PRAIRIE AV (248 E),2008,4000,E 16 ST AND  S WABASH AV,E 16 ST AND  S PRAIRIE AV,41.8602033,-87.6256647,google,41.8602615,-87.6209611,google
2,Pole Painting,E 18 ST-- S MICHIGAN AV (120 E) -to- S CALUMET AV (326 E),2008,600,E 18 ST AND  S MICHIGAN AV,E 18 ST AND  S CALUMET AV,41.857887,-87.62396,google,41.8578447,-87.6195926,google
2,Street Lighting,E 18 ST-- S MICHIGAN AV (120 E) -to- S CALUMET AV (326 E),2008,800,E 18 ST AND  S MICHIGAN AV,E 18 ST AND  S CALUMET AV,41.857887,-87.62396,google,41.8578447,-87.6195926,google
2,Street Lighting,E 18 ST-- S MICHIGAN AV (120 E) -to- S CALUMET AV (326 E),2008,10800,E 18 ST AND  S MICHIGAN AV,E 18 ST AND  S CALUMET AV,41.857887,-87.62396,google,41.8578447,-87.6195926,google
2,Street Lighting,E 18 ST-- S PRAIRIE AV (248 E) -to- S CALUMET AV (326 E),2005,74049,E 18 ST AND  S PRAIRIE AV,E 18 ST AND  S CALUMET AV,41.8579134,-87.6207629,google,41.8578447,-87.6195926,google
2,Street Lighting,E 18 ST-- S PRAIRIE AV (248 E) -to- S CALUMET AV (326 E),2006,225951,E 18 ST AND  S PRAIRIE AV,E 18 ST AND  S CALUMET AV,41.8579134,-87.6207629,google,41.8578447,-87.6195926,google
2,Pole Painting,E 18 ST-- S INDIANA AV (200 E) -to- S PRAIRIE AV (248 E),2008,900,E 18 ST AND  S INDIANA AV,E 18 ST AND  S PRAIRIE AV,41.8578949,-87.6224231,google,41.8579134,-87.6207629,google
2,Street Lighting,E 18 ST-- S INDIANA AV (200 E) -to- S PRAIRIE AV (248 E),2008,1600,E 18 ST AND  S INDIANA AV,E 18 ST AND  S PRAIRIE AV,41.8578949,-87.6224231,google,41.8579134,-87.6207629,google
2,Pole Painting,E 21 ST-- S MICHIGAN AV (120 E) -to- S INDIANA AV (200 E),2009,1500,E 21 ST AND  S MICHIGAN AV,E 21 ST AND  S INDIANA AV,41.8542799,-87.6238574,google,41.8543111,-87.6223434,google
2,Street Lighting,E 21 ST-- S MICHIGAN AV (120 E) -to- S INDIANA AV (200 E),2009,2000,E 21 ST AND  S MICHIGAN AV,E 21 ST AND  S INDIANA AV,41.8542799,-87.6238574,google,41.8543111,-87.6223434,google
2,Street Lighting,E 21 ST-- S MICHIGAN AV (120 E) -to- S INDIANA AV (200 E),2009,5400,E 21 ST AND  S MICHIGAN AV,E 21 ST AND  S INDIANA AV,41.8542799,-87.6238574,google,41.8543111,-87.6223434,google
2,Pole Painting,E 23 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2008,900,E 23 ST AND  S WABASH AV,E 23 ST AND  S MICHIGAN AV,41.851095,-87.6254599,google,41.8511131,-87.623766,google
2,Pole Painting,E 23 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2008,400,E 23 ST AND  S WABASH AV,E 23 ST AND  S MICHIGAN AV,41.851095,-87.6254599,google,41.8511131,-87.623766,google
2,Street Lighting,E 23 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2008,1200,E 23 ST AND  S WABASH AV,E 23 ST AND  S MICHIGAN AV,41.851095,-87.6254599,google,41.8511131,-87.623766,google
2,Street Lighting,E 23 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2008,4050,E 23 ST AND  S WABASH AV,E 23 ST AND  S MICHIGAN AV,41.851095,-87.6254599,google,41.8511131,-87.623766,google
2,Pole Painting,E 24 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2008,900,E 24 ST AND  S WABASH AV,E 24 ST AND  S MICHIGAN AV,41.8492635,-87.6254035,google,41.8492884,-87.6237035,google
2,Pole Painting,E 24 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2008,400,E 24 ST AND  S WABASH AV,E 24 ST AND  S MICHIGAN AV,41.8492635,-87.6254035,google,41.8492884,-87.6237035,google
2,Street Lighting,E 24 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2008,1200,E 24 ST AND  S WABASH AV,E 24 ST AND  S MICHIGAN AV,41.8492635,-87.6254035,google,41.8492884,-87.6237035,google
2,Street Lighting,E 24 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2008,4050,E 24 ST AND  S WABASH AV,E 24 ST AND  S MICHIGAN AV,41.8492635,-87.6254035,google,41.8492884,-87.6237035,google
2,Pole Painting,E 25 ST-- S MICHIGAN AV (120 E) -to- DR. MARTIN LUTHER KING JR. DR (358 E),2010,4800,E 25 ST AND  S MICHIGAN AV,E 25 ST AND  DR. MARTIN LUTHER KING JR. DR,41.8474648,-87.623731,google,41.8478295,-87.6173563,google
2,Street Lighting,E 25 ST-- S MICHIGAN AV (120 E) -to- DR. MARTIN LUTHER KING JR. DR (358 E),2010,6400,E 25 ST AND  S MICHIGAN AV,E 25 ST AND  DR. MARTIN LUTHER KING JR. DR,41.8474648,-87.623731,google,41.8478295,-87.6173563,google
2,Street Lighting,E 25 ST-- S MICHIGAN AV (120 E) -to- DR. MARTIN LUTHER KING JR. DR (358 E),2010,10800,E 25 ST AND  S MICHIGAN AV,E 25 ST AND  DR. MARTIN LUTHER KING JR. DR,41.8474648,-87.623731,google,41.8478295,-87.6173563,google
2,Pole Painting,E 26 ST-- DR. MARTIN LUTHER KING JR. DR (406 E) -to- S MICHIGAN AV (120 E),2009,7500,E 26 ST AND  DR. MARTIN LUTHER KING JR. DR,E 26 ST AND  S MICHIGAN AV,41.8457168,-87.6176452,google,41.8456322,-87.6236229,google
2,Street Lighting,E 26 ST-- DR. MARTIN LUTHER KING JR. DR (406 E) -to- S MICHIGAN AV (120 E),2009,7200,E 26 ST AND  DR. MARTIN LUTHER KING JR. DR,E 26 ST AND  S MICHIGAN AV,41.8457168,-87.6176452,google,41.8456322,-87.6236229,google
2,Street Lighting,E 26 ST-- DR. MARTIN LUTHER KING JR. DR (406 E) -to- S MICHIGAN AV (120 E),2009,16200,E 26 ST AND  DR. MARTIN LUTHER KING JR. DR,E 26 ST AND  S MICHIGAN AV,41.8457168,-87.6176452,google,41.8456322,-87.6236229,google
2,Pole Painting,E 26 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (120 E),2008,3900,E 26 ST AND  S STATE ST,E 26 ST AND  S MICHIGAN AV,41.8455908,-87.6267655,google,41.8456322,-87.6236229,google
2,Street Lighting,E 26 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (120 E),2008,3200,E 26 ST AND  S STATE ST,E 26 ST AND  S MICHIGAN AV,41.8455908,-87.6267655,google,41.8456322,-87.6236229,google
2,Street Lighting,E 26 ST-- S STATE ST (0 E) -to- S MICHIGAN AV (120 E),2008,9450,E 26 ST AND  S STATE ST,E 26 ST AND  S MICHIGAN AV,41.8455908,-87.6267655,google,41.8456322,-87.6236229,google
2,Street Resurface Menu,E 26 ST-- S STATE ST (0 E) -to- S PRAIRIE AV (299 E),2005,85725,E 26 ST AND  S STATE ST,E 26 ST AND  S PRAIRIE AV,41.8455908,-87.6267655,google,41.8456807,-87.6204809,google
2,Pole Painting,E 28 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2009,600,E 28 ST AND  S WABASH AV,E 28 ST AND  S MICHIGAN AV,41.8433654,-87.6252653,google,41.8433892,-87.6235537,google
2,Street Lighting,E 28 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2009,800,E 28 ST AND  S WABASH AV,E 28 ST AND  S MICHIGAN AV,41.8433654,-87.6252653,google,41.8433892,-87.6235537,google
2,Street Lighting,E 28 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),2010,2700,E 28 ST AND  S WABASH AV,E 28 ST AND  S MICHIGAN AV,41.8433654,-87.6252653,google,41.8433892,-87.6235537,google
2,Pole Painting,E 29 ST-- DR. MARTIN LUTHER KING JR. DR (359 E) -to- S INDIANA AV (200 E),2007,200,E 29 ST AND  DR. MARTIN LUTHER KING JR. DR,E 29 ST AND  S INDIANA AV,41.8420711,-87.6172289,google,41.8419909,-87.621996,google
2,Pole Painting,E 29 ST-- DR. MARTIN LUTHER KING JR. DR (359 E) -to- S INDIANA AV (200 E),2007,2750,E 29 ST AND  DR. MARTIN LUTHER KING JR. DR,E 29 ST AND  S INDIANA AV,41.8420711,-87.6172289,google,41.8419909,-87.621996,google
2,Street Lighting,E 29 ST-- DR. MARTIN LUTHER KING JR. DR (359 E) -to- S INDIANA AV (200 E),2007,5000,E 29 ST AND  DR. MARTIN LUTHER KING JR. DR,E 29 ST AND  S INDIANA AV,41.8420711,-87.6172289,google,41.8419909,-87.621996,google
