"ward","type","location","year","est_cost","temp_id","intersection_1","intersection_2"
5,"Street Resurface Menu","S ELLIS AVE & E 54 PL (5412 S) & E 55 (N) ST(5450 S)",2011,54800,158,"5412 S ELLIS AVE","5450 S ELLIS AVE"
5,"Street Resurface Menu","E 60TH ST & S ELLIS AV (1000 E) & S UNIVERSITY AV (1122 E)",2011,1048,159,"1000 E 60TH ST","1122 E 60TH ST"
5,"Street Resurface Menu","S MERRILL AVE & E 74 ST (7400 S) & E 75 ST (7500 S)",2011,49160,160,"7400 S MERRILL AVE","7500 S MERRILL AVE"
5,"Street Resurface Menu","E 73RD ST & S DORCHESTER AV (1400 E) & S DANTE AV (1432 E)",2011,20343,161,"1400 E 73RD ST","1432 E 73RD ST"
5,"Street Resurface Menu","S CHAPPEL AVE & E 74 ST (7400 S) & E 75 ST (7500 S)",2011,51731,162,"7400 S CHAPPEL AVE","7500 S CHAPPEL AVE"
5,"Street Resurface Menu","E 74TH ST & S SOUTH CHICAGO AV (1150 E) & S WOODLAWN AV (1200 E)",2011,46585,163,"1150 E 74TH ST","1200 E 74TH ST"
5,"Street Resurface Menu","E 56TH ST & S KENWOOD AV (1320 E) & S BLACKSTONE AV (1436 E)",2011,95853,164,"1320 E 56TH ST","1436 E 56TH ST"
5,"Street Resurface Menu","S UNIVERSITY AVE & E 73 ST (7300 S) & E 74 ST (7400 S)",2011,60560,165,"7300 S UNIVERSITY AVE","7400 S UNIVERSITY AVE"
5,"Street Resurface Menu - Change Order","S ELLIS AVE & E 54 PL (5412 S) & E 54 ST (5322 S)",2011,3265,166,"5412 S ELLIS AVE","5322 S ELLIS AVE"
5,"Street Resurface Menu(1-5)","E 56TH ST & S UNIVERSITY AV (1122 E) & S WOODLAWN AV (1200 E)",2011,23176,167,"1122 E 56TH ST","1200 E 56TH ST"
5,"Street Resurface Menu(1-5)","E 56TH ST & S KIMBARK AV (1242 E) & S KENWOOD AV (1320 E)",2011,28932,168,"1242 E 56TH ST","1320 E 56TH ST"
5,"Street Resurface Menu(1-5)","E 56TH ST & S WOODLAWN AV (1200 E) & S KIMBARK AV (1242 E)",2011,24979,169,"1200 E 56TH ST","1242 E 56TH ST"
5,"Street Resurface Menu(1-5)","S DORCHESTER AVE & E 69 ST (6900 S) & E 69 PL (6932 S)",2011,11982,170,"6900 S DORCHESTER AVE","6932 S DORCHESTER AVE"
5,"Street Speed Hump Menu","S EAST END AVE & E 67 ST (6700 S) & E 69 ST (6900 S)",2011,7400,171,"6700 S EAST END AVE","6900 S EAST END AVE"
5,"Street Speed Hump Menu","E 72ND PL & S BLACKSTONE AV (1500 E) & S STONY ISLAND AV (1600 E)",2011,3700,172,"1500 E 72ND PL","1600 E 72ND PL"
6,"Miscellaneous-CDOT","83 rd Eberhart & Rhodes Av & Dixon School",2008,6000,173,"83 rd Eberhart & Rhodes Av","83 rd Eberhart & Dixon School"
6,"Street Lighting","S INDIANA AVE & E 83 ST (8300 S) & E 87 ST (8700 S)",2011,288000,174,"8300 S INDIANA AVE","8700 S INDIANA AVE"
6,"Curb/Gutter Menu","S INDIANA AVE & E 77 ST (7700 S) & E 78 ST (7800 S)",2011,79341,175,"7700 S INDIANA AVE","7800 S INDIANA AVE"
6,"Sidewalk Menu","S VERNON AVE & E 84 ST (8400 S) & E 85 ST (8500 S)",2011,65841,176,"8400 S VERNON AVE","8500 S VERNON AVE"
6,"Sidewalk Menu","S MICHIGAN AVE & E 94 ST (9400 S) & E 95 ST (9500 S)",2011,6080,177,"9400 S MICHIGAN AVE","9500 S MICHIGAN AVE"
6,"Sidewalk Menu","DR MARTIN LUTHER KING JR DR & E 81 ST (8100 S) & E 82 ST (8200 S)",2011,6555,178,"8100 DR MARTIN LUTHER KING JR DR","8200 DR MARTIN LUTHER KING JR DR"
6,"Sidewalk Menu","S PRAIRIE AVE & E 80 ST (8000 S) & E 81 ST (8100 S)",2011,9537,179,"8000 S PRAIRIE AVE","8100 S PRAIRIE AVE"
6,"Sidewalk Menu","S PRAIRIE AVE & E 97 ST (9700 S) & E 98 ST (9800 S)",2011,10039,180,"9700 S PRAIRIE AVE","9800 S PRAIRIE AVE"
6,"Street Resurface Menu","S VERNON AVE & E 81 ST (8100 S) & E 82 ST (8200 S)",2011,62118,181,"8100 S VERNON AVE","8200 S VERNON AVE"
6,"Street Resurface Menu","E 85TH ST & S WABASH AV (44 E) & S INDIANA AV (200 E)",2011,67733,182,"44 E 85TH ST","200 E 85TH ST"
6,"Street Resurface Menu","S RHODES AVE & E 81 ST (8100 S) & E 83 ST (8300 S)",2011,134772,183,"8100 S RHODES AVE","8300 S RHODES AVE"
6,"Street Resurface Menu","S LAFAYETTE AVE & W 68 ST (6800 S) & W 69 ST (6900 S)",2011,53016,184,"6800 S LAFAYETTE AVE","6900 S LAFAYETTE AVE"
6,"Street Resurface Menu","S PRAIRIE AVE & E 73 ST (7300 S) & E 74 ST (7400 S)",2011,61428,185,"7300 S PRAIRIE AVE","7400 S PRAIRIE AVE"
6,"Street Resurface Menu","E 73RD ST & S MICHIGAN AV (120 E) & S PRAIRIE AV (236 E)",2011,90133,186,"120 E 73RD ST","236 E 73RD ST"
6,"Street Resurface Menu","E 83RD ST & S DR MARTIN LUTHER KING JR DR (400 E) & S VERNON AVE (430 E)",2011,50735,187,"400 E 83RD ST","430 E 83RD ST"
6,"Street Resurface Menu","S INDIANA AVE & E 84 ST (8400 S) & E 85 ST (8500 S)",2011,37232,188,"8400 S INDIANA AVE","8500 S INDIANA AVE"
6,"Street Resurface Menu","S LAFAYETTE AVE & W 73 ST (7300 S) & W 73 ST (7300 S)",2011,37040,189,"7300 S LAFAYETTE AVE","7300 S LAFAYETTE AVE"
6,"Street Resurface Menu","S VERNON AVE & E 82 ST (8200 S) & E 83 ST (8300 S)",2011,62576,190,"8200 S VERNON AVE","8300 S VERNON AVE"
6,"Street Speed Hump Menu","S PRAIRIE AVE & E 78 ST (7800 S) & E 79 ST (7900 S)",2011,3700,191,"7800 S PRAIRIE AVE","7900 S PRAIRIE AVE"
6,"Street Speed Hump Menu","S WABASH AVE & E 93 ST (9300 S) & E 94 ST (9400 S)",2011,3700,192,"9300 S WABASH AVE","9400 S WABASH AVE"
6,"Street Speed Hump Menu","S INDIANA AVE & E 88 ST (8800 S) & E 89 ST (8900 S)",2011,3700,193,"8800 S INDIANA AVE","8900 S INDIANA AVE"
6,"Street Speed Hump Menu","W NORMAL PKWY & S STEWART AV (407 W) & S STEWART AV (407 W)",2011,3700,194,"407 W NORMAL PKWY","407 W NORMAL PKWY"
6,"Street Speed Hump Menu","S FOREST AVE & E 95 ST (9500 S) & E 96 ST (9600 S)",2011,3700,195,"9500 S FOREST AVE","9600 S FOREST AVE"
7,"Street Lighting","S ESSEX AVE & E 79 ST (7900 S) & E 81 ST (8100 S)",2011,136500,196,"7900 S ESSEX AVE","8100 S ESSEX AVE"
7,"Street Lighting","S MERRION AVE & E 97 ST (9700 S) & E 99 ST (9900 S)",2011,136500,197,"9700 S MERRION AVE","9900 S MERRION AVE"
7,"Curb/Gutter Menu","S PHILLIPS AVE & E 85 ST (8500 S) & E 86 ST (8600 S)",2011,3866,198,"8500 S PHILLIPS AVE","8600 S PHILLIPS AVE"
7,"Curb/Gutter Menu","S OGLESBY AVE & E 96 ST (9540 S) & E 97 ST (9700 S)",2011,4657,199,"9540 S OGLESBY AVE","9700 S OGLESBY AVE"
7,"Curb/Gutter Menu","S OGLESBY AVE & E 73 ST (7300 S) & E 74 ST (7400 S)",2011,28663,200,"7300 S OGLESBY AVE","7400 S OGLESBY AVE"
7,"Curb/Gutter Menu","S PHILLIPS AVE & E 90 ST (9000 S) & E 91 ST (9100 S)",2011,978,201,"9000 S PHILLIPS AVE","9100 S PHILLIPS AVE"
7,"Miscellaneous-CDOT","S EXCHANGE AVE & E 75 ST (7470 S) & E 76 ST (7570 S)",2011,454,202,"7470 S EXCHANGE AVE","7570 S EXCHANGE AVE"
7,"Sidewalk Menu","E 100TH ST & S LUELLA AV (2300 E) & S YATES AV (2426 E)",2011,97081,203,"2300 E 100TH ST","2426 E 100TH ST"
7,"Sidewalk Menu","E 79TH ST & S COMMERCIAL AV (3000 E) & S COLES AV (3032 E)",2011,44434,204,"3000 E 79TH ST","3032 E 79TH ST"
7,"Sidewalk Menu","E 96TH ST & S CHAPPEL AV (2032 E) & S CLYDE AV (2130 E)",2011,7691,205,"2032 E 96TH ST","2130 E 96TH ST"
7,"Sidewalk Menu","S PHILLIPS AVE & E 79 ST (7900 S) & E 81 ST (8100 S)",2011,14635,206,"7900 S PHILLIPS AVE","8100 S PHILLIPS AVE"
7,"Sidewalk Menu","S KINGSTON AVE & E 74 ST (7400 S) & E 74 PL (7432 S)",2011,6581,207,"7400 S KINGSTON AVE","7432 S KINGSTON AVE"
7,"Sidewalk Menu","S ESSEX AVE & E 83 ST (8300 S) & E 84 ST (8400 S)",2011,15163,208,"8300 S ESSEX AVE","8400 S ESSEX AVE"
7,"Sidewalk Menu","E 89TH ST & S YATES BV (2400 E) & S PHILLIPS AV (2432 E)",2011,7548,209,"2400 E 89TH ST","2432 E 89TH ST"
7,"Sidewalk Menu","E 90TH ST & S CLYDE AV (2100 E) & S MERRILL AV (2132 E)",2011,22798,210,"2100 E 90TH ST","2132 E 90TH ST"
7,"Sidewalk Menu","S ESSEX AVE & E 85 ST (8500 S) & E 86 ST (8600 S)",2011,31308,211,"8500 S ESSEX AVE","8600 S ESSEX AVE"
7,"Sidewalk Menu","E 73RD ST & S PAXTON AV (2200 E) & S LUELLA AV (2232 E)",2011,25599,212,"2200 E 73RD ST","2232 E 73RD ST"
7,"Sidewalk Menu","S COLFAX AVE & E 96 ST (9600 S) & S TORRENCE AV (9670 S)",2011,47113,213,"9600 S COLFAX AVE","9670 S COLFAX AVE"
7,"Sidewalk Menu","S OGLESBY AVE & E 91 ST (9100 S) & E 92 ST (9200 S)",2011,11254,214,"9100 S OGLESBY AVE","9200 S OGLESBY AVE"
7,"Sidewalk Menu","E 92ND ST & S SAGINAW AV (2637 E) & S MARQUETTE AV (2720 E)",2011,25859,215,"2637 E 92ND ST","2720 E 92ND ST"
7,"Sidewalk Menu","E 91ST ST & S MERRILL AV (2132 E) & S PAXTON AV (2200 E)",2011,35855,216,"2132 E 91ST ST","2200 E 91ST ST"
7,"Sidewalk Menu","E 73RD ST & S COLES AV (2593 E) & S SOUTH SHORE DR (2666 E)",2011,7251,217,"2593 E 73RD ST","2666 E 73RD ST"
7,"Sidewalk Menu","S EXCHANGE AVE & E 73 ST (7270 S) & E 76 ST (7570 S)",2011,39044,218,"7270 S EXCHANGE AVE","7570 S EXCHANGE AVE"
7,"Sidewalk Menu","S PAXTON AVE & E 100 ST (10000 S) & E 101 ST (10100 S)",2011,4389,219,"10000 S PAXTON AVE","10100 S PAXTON AVE"
7,"Sidewalk Menu - Change Order","S OGLESBY AVE & E 95 ST (9500 S) & E 96 ST (9540 S)",2011,5368,220,"9500 S OGLESBY AVE","9540 S OGLESBY AVE"
7,"Street Resurface Menu","S PHILLIPS AVE & E 90 ST (9000 S) & E 91 ST (9100 S)",2011,47479,221,"9000 S PHILLIPS AVE","9100 S PHILLIPS AVE"
7,"Street Resurface Menu","E 96TH ST & S COLFAX AV (2600 E) & S TORRENCE AV (2632 E)",2011,20667,222,"2600 E 96TH ST","2632 E 96TH ST"
7,"Street Resurface Menu","E CHELTENHAM PL & S COLES AV (3032 E) & S SOUTH SHORE DR (3098 E)",2011,72974,223,"3032 E CHELTENHAM PL","3098 E CHELTENHAM PL"
7,"Street Resurface Menu","S ANTHONY AVE & S YATES BV (8870 S) & E 89 ST (8900 S)",2011,58036,224,"8900 S ANTHONY AVE","8870 S ANTHONY AVE"
7,"Street Resurface Menu(1-5)","S MANISTEE AVE & E 87 ST (8700 S) & E 88 ST (8800 S)",2011,35462,225,"8700 S MANISTEE AVE","8800 S MANISTEE AVE"
7,"Street Resurface Menu(1-5)","S ESSEX AVE & E 93 ST (9300 S) & E 94 ST (9400 S)",2011,40241,226,"9300 S ESSEX AVE","9400 S ESSEX AVE"
7,"Street Speed Hump Menu","E 74TH ST & S PHILLIPS AV (2440 E) & S KINGSTON AV (2524 E)",2011,1850,227,"2440 E 74TH ST","2524 E 74TH ST"
7,"Street Speed Hump Menu","S COLES AVE & E SOUTH SHORE DR (7100 S) & E 72 ST (7130 S)",2011,1850,228,"7100 S COLES AVE","7130 S COLES AVE"
7,"Street Speed Hump Menu","E 74TH ST & S YATES BV (2400 E) & S COLFAX AV (2569 E)",2011,3700,229,"2400 E 74TH ST","2569 E 74TH ST"
7,"Street Speed Hump Menu","S OGLESBY AVE & E 89 ST (8900 S) & E 90 ST (9000 S)",2011,3700,230,"8900 S OGLESBY AVE","9000 S OGLESBY AVE"
7,"Street Speed Hump Menu","S ESSEX AVE & E 79 ST (7900 S) & E 81 ST (8100 S)",2011,3700,231,"7900 S ESSEX AVE","8100 S ESSEX AVE"
8,"Street Lighting","S AVALON AVE & E 97 ST (9700 S) & E 99 ST (9900 S)",2011,136500,232,"9700 S AVALON AVE","9900 S AVALON AVE"
8,"Street Lighting","S BLACKSTONE AVE & E 87 ST (8700 S) & E 89 ST (8900 S)",2011,136500,233,"8700 S BLACKSTONE AVE","8900 S BLACKSTONE AVE"
8,"Street Lighting","S UNIVERSITY AVE & E 80 ST (8000 S) & E 81 ST (8100 S)",2011,8400,234,"8000 S UNIVERSITY AVE","8100 S UNIVERSITY AVE"
8,"Street Lighting","E 92ND ST & S STONY ISLAND AV (1600 E) & S CREGIER AV (1800 E)",2011,136500,235,"1600 E 92ND ST","1800 E 92ND ST"
8,"Street Lighting","E 86TH PL & S STONY ISLAND AV (1600 E) & S CREGIER AV (1800 E)",2011,136500,236,"1600 E 86TH PL","1800 E 86TH PL"
8,"Street Lighting","E 91ST PL & S STONY ISLAND AV (1600 E) & S CREGIER AV (1800 E)",2011,136500,237,"1600 E 91ST PL","1800 E 91ST PL"
8,"Street Lighting","S EUCLID AVE & E 79 ST (7900 S) & E 82 ST (8200 S)",2011,204750,238,"7900 S EUCLID AVE","8200 S EUCLID AVE"
8,"Curb/Gutter Menu","E 84TH ST & S CONSTANCE AV (1832 E) & S CREGIER AV (1800 E)",2011,9244,239,"1832 E 84TH ST","1800 E 84TH ST"
8,"Curb/Gutter Menu","S BLACKSTONE AVE & E 81 ST (8100 S) & E 82 ST (8200 S)",2011,3017,240,"8100 S BLACKSTONE AVE","8200 S BLACKSTONE AVE"
8,"Sidewalk Menu","S DANTE AVE & E 79 ST (7900 S) & E 80 ST (8000 S)",2011,1090,241,"7900 S DANTE AVE","8000 S DANTE AVE"
8,"Sidewalk Menu","S DREXEL AVE & E 98 ST (9800 S) & E 98 ST (9800 S)",2011,27848,242,"9800 S DREXEL AVE","9800 S DREXEL AVE"
8,"Sidewalk Menu","S LUELLA AVE & E 88 ST (8800 S) & E 89 ST (8900 S)",2011,2500,243,"8800 S LUELLA AVE","8900 S LUELLA AVE"
8,"Sidewalk Menu","S MERRILL AVE & E 83 ST (8300 S) & E 84 ST (8400 S)",2011,2356,244,"8300 S MERRILL AVE","8400 S MERRILL AVE"
8,"Sidewalk Menu","S CONSTANCE AVE & E 89 ST (8900 S) & E 90 ST (9000 S)",2011,46307,245,"8900 S CONSTANCE AVE","9000 S CONSTANCE AVE"
8,"Sidewalk Menu","S CRANDON AVE & E 80 ST (8000 S) & E 81 ST (8100 S)",2011,47895,246,"8000 S CRANDON AVE","8100 S CRANDON AVE"
8,"Sidewalk Menu","S CREGIER AVE & E 75 ST (7500 S) & E 76 ST (7600 S)",2011,439,247,"7500 S CREGIER AVE","7600 S CREGIER AVE"
8,"Sidewalk Menu","S CREGIER AVE & E 83 ST (8300 S) & E 84 ST (8400 S)",2011,73019,248,"8300 S CREGIER AVE","8400 S CREGIER AVE"
8,"Sidewalk Menu","S EUCLID AVE & E 74 ST (7400 S) & E 75 ST (7500 S)",2011,20647,249,"7400 S EUCLID AVE","7500 S EUCLID AVE"
8,"Sidewalk Menu","S BENNETT AVE & E 88 ST (8800 S) & E 89 ST (8900 S)",2011,17625,250,"8800 S BENNETT AVE","8900 S BENNETT AVE"
8,"Sidewalk Menu","S DOBSON AVE & E 79 ST (7900 S) & E 80 ST (8000 S)",2011,85116,251,"7900 S DOBSON AVE","8000 S DOBSON AVE"
8,"Sidewalk Menu","E 93RD ST & S EAST END AV (1700 E) & S CREGIER AV (1800 E)",2011,10941,252,"1700 E 93RD ST","1800 E 93RD ST"
8,"Sidewalk Menu - Change Order","S CONSTANCE AVE & E 89 ST (8900 S) & E 90 ST (9000 S)",2011,8849,253,"8900 S CONSTANCE AVE","9000 S CONSTANCE AVE"
8,"Street Speed Hump Menu","S DANTE AVE & E 84 ST (8400 S) & E 85 ST (8500 S)",2011,3700,254,"8400 S DANTE AVE","8500 S DANTE AVE"
9,"Pole Painting","S STATE ST & W 99 ST (9900 S) & W 103 ST (10300 S)",2011,9600,255,"9900 S STATE ST","10300 S STATE ST"
9,"Pole Painting","S WENTWORTH AVE & W 121 ST (12100 S) & W 122 ST (12200 S)",2011,600,256,"12100 S WENTWORTH AVE","12200 S WENTWORTH AVE"
9,"Pole Painting","S STATE ST & W 99 ST (9900 S) & W 103 ST (10300 S)",2011,200,257,"9900 S STATE ST","10300 S STATE ST"
9,"Street Lighting","E 102ND ST & S STATE ST (0 E) & S MICHIGAN AV (123 E)",2011,1000,258,"0 E 102ND ST","123 E 102ND ST"
9,"Street Lighting","E 113TH PL & S STATE ST (0 E) & S MICHIGAN AV (58 E)",2011,1200,259,"0 E 113TH PL","58 E 113TH PL"
9,"Street Lighting","E 104TH PL & S MICHIGAN AV (107 E) & S INDIANA AV (200 E)",2011,1200,260,"107 E 104TH PL","200 E 104TH PL"
9,"Street Lighting","S STEWART AVE & W 126 ST (12600 S) & W 127 ST (12700 S)",2011,600,261,"12600 S STEWART AVE","12700 S STEWART AVE"
9,"Curb/Gutter Menu","DR MARTIN LUTHER KING JR DR & E 101 ST (10100 S) & E 103 ST (10300 S)",2011,226730,262,"10100 DR MARTIN LUTHER KING JR DR","10300 DR MARTIN LUTHER KING JR DR"
9,"Curb/Gutter Menu","S INDIANA AVE & E 112 ST (11200 S) & E 113 ST (11300 S)",2011,135779,263,"11200 S INDIANA AVE","11300 S INDIANA AVE"
9,"Sidewalk Menu","S CALUMET AVE & E 103 ST (10300 S) & E 104 ST (10400 S)",2011,82008,264,"10300 S CALUMET AVE","10400 S CALUMET AVE"
9,"Sidewalk Menu","E 102ND PL & S ST LAWRENCE AV (600 E) & S DAUPHIN AV (641 E)",2011,46106,265,"600 E 102ND PL","641 E 102ND PL"
9,"Sidewalk Menu","W 101ST ST & S PRINCETON AV (300 W) & S EGGLESTON AV (412 W)",2011,48972,266,"300 W 101ST ST","412 W 101ST ST"
9,"Sidewalk Menu","DR MARTIN LUTHER KING JR DR & E 100 ST (10007 S) & E 101 ST (10100 S)",2011,67183,267,"10007 DR MARTIN LUTHER KING JR DR","10100 DR MARTIN LUTHER KING JR DR"
9,"Sidewalk Menu","S WABASH AVE & E 124 PL (12444 S) & E 125 PL (12532 S)",2011,57464,268,"12444 S WABASH AVE","12532 S WABASH AVE"
9,"Sidewalk Menu","S INDIANA AVE & E 106 ST (10600 S) & E 107 ST (10700 S)",2011,69540,269,"10600 S INDIANA AVE","10700 S INDIANA AVE"
9,"Sidewalk Menu","E 104TH PL & S COTTAGE GROVE AV (641 E) & S CORLISS AV (800 E)",2011,90571,270,"641 E 104TH PL","800 E 104TH PL"
9,"Sidewalk Menu","E 115TH ST & S FORRESTVILLE AV (532 E) & S ST LAWRENCE AV (600 E)",2011,16693,271,"532 E 115TH ST","600 E 115TH ST"
9,"Sidewalk Menu","S PERRY AVE & W 122 ST (12200 S) & W 123 ST (12300 S)",2011,104307,272,"12200 S PERRY AVE","12300 S PERRY AVE"
9,"Sidewalk Menu","S WENTWORTH AVE & W 123 ST (12300 S) & W 124 ST (12400 S)",2011,85887,273,"12300 S WENTWORTH AVE","12400 S WENTWORTH AVE"
9,"Street Resurface Menu","E 115TH ST & S INDIANA AV (200 E) & S PRAIRIE AV (232 E)",2011,11844,274,"200 E 115TH ST","232 E 115TH ST"
9,"Street Resurface Menu","W BRAYTON ST & S STATE ST (0 E) & W 126 PL (120 W)",2011,84168,275,"0 W BRAYTON ST","0 W BRAYTON ST"
9,"Street Resurface Menu","W 129TH PL & S WALLACE ST (600 W) & S UNION AV (700 W)",2011,49252,276,"600 W 129TH PL","700 W 129TH PL"
9,"Street Resurface Menu(1-5)","S LAFAYETTE AVE & W 122 ST (12200 S) & W 123 ST (12300 S)",2011,39424,277,"12200 S LAFAYETTE AVE","12300 S LAFAYETTE AVE"
9,"Street Resurface Menu(1-5)","S LA SALLE ST & W 123 ST (12300 S) & W 124 ST (12400 S)",2011,43772,278,"12300 S LA SALLE ST","12400 S LA SALLE ST"
10,"Miscellaneous-CDOT","Brainard Av & Baltimore Av & Ave O@117 st",2006,20000,279,"Brainard Av & Baltimore Av","Brainard Av & Ave O@117 st"
10,"Alley Resurface Menu","E 105TH ST & E 106TH ST & S AVENUE JS AVENUE H",2011,21180,280,"S AVENUE JS AVENUE H & E 105TH ST","S AVENUE JS AVENUE H & E 106TH ST"
10,"Concrete Alley Menu","E 105TH ST & E 106TH ST & S AVENUE ES AVENUE E",2011,17662,281,"S AVENUE ES AVENUE E & E 105TH ST","S AVENUE ES AVENUE E & E 106TH ST"
10,"Curb/Gutter Menu","S EWING AVE & E 111 ST (11100 S) & E 112 ST (11200 S)",2011,8544,282,"11100 S EWING AVE","11200 S EWING AVE"
10,"Sidewalk Menu","S BURLEY AVE & E 90 ST (9000 S) & E 91 ST (9100 S)",2011,21740,283,"9000 S BURLEY AVE","9100 S BURLEY AVE"
10,"Sidewalk Menu","E 83RD ST & S COMMERCIAL AV (3004 E) & S HOUSTON AV (3025 E)",2011,11567,284,"3004 E 83RD ST","3025 E 83RD ST"
10,"Sidewalk Menu","S MUSKEGON AVE & E 130 ST (13000 S) & E 129 ST (12900 S)",2011,1950,285,"13000 S MUSKEGON AVE","12900 S MUSKEGON AVE"
10,"Sidewalk Menu","E 83RD ST & S EXCHANGE AV (2965 E) & S COMMERCIAL AV (3004 E)",2011,22996,286,"2965 E 83RD ST","3004 E 83RD ST"
10,"Sidewalk Menu","S TORRENCE AVE & E 99 ST (9900 S) & E 100 ST (10002 S)",2011,55936,287,"9900 S TORRENCE AVE","10002 S TORRENCE AVE"
10,"Sidewalk Menu","S HOUSTON AVE & E 97 ST (9700 S) & E 98 ST (9800 S)",2011,98561,288,"9700 S HOUSTON AVE","9800 S HOUSTON AVE"
10,"Sidewalk Menu","S MACKINAW AVE & E 107 ST (10700 S) & E 108 ST (10800 S)",2011,1240,289,"10700 S MACKINAW AVE","10800 S MACKINAW AVE"
10,"Sidewalk Menu","E 90TH ST & S MUSKEGON AV (2837 E) & S ESCANABA AV (2900 E)",2011,30835,290,"2837 E 90TH ST","2900 E 90TH ST"
10,"Sidewalk Menu","E 105TH ST & S HOXIE AV (2600 E) & S TORRENCE AV (2633 E)",2011,4025,291,"2600 E 105TH ST","2633 E 105TH ST"
10,"Sidewalk Menu","S GREEN BAY AVE & E 112 ST (11200 S) & E 113 ST (11300 S)",2011,22909,292,"11200 S GREEN BAY AVE","11300 S GREEN BAY AVE"
10,"Sidewalk Menu","S BRANDON AVE & E 132 ST (13200 S) & E 133 ST (13300 S)",2011,27029,293,"13200 S BRANDON AVE","13300 S BRANDON AVE"
10,"Street Resurface Menu","S GREEN BAY AVE & E 113 ST (11300 S) & E 114 ST (11400 S)",2011,47040,294,"11300 S GREEN BAY AVE","11400 S GREEN BAY AVE"
10,"Street Resurface Menu","S MUSKEGON AVE & E 103 ST (10300 S) & E 103 ST (10300 S)",2011,1048,295,"10300 S MUSKEGON AVE","10300 S MUSKEGON AVE"
10,"Street Resurface Menu","E 96TH ST & S MANISTEE AV (2800 E) & S MUSKEGON AV (2837 E)",2011,55118,296,"2800 E 96TH ST","2837 E 96TH ST"
10,"Street Resurface Menu","E 98TH ST & S COMMERCIAL AV (3000 E) & S HOUSTON AV (3035 E)",2011,34931,297,"3000 E 98TH ST","3035 E 98TH ST"
10,"Street Resurface Menu","E 109TH ST & S EWING AV (3632 E) & S AVENUE J (3700 E)",2011,32136,298,"3632 E 109TH ST","3700 E 109TH ST"
10,"Street Resurface Menu(1-5)","E 85TH ST & S MACKINAW AV (3332 E) & S GREEN BAY AV (3400 E)",2011,19518,299,"3332 E 85TH ST","3400 E 85TH ST"
10,"Street Resurface Menu(1-5)","S BURLEY AVE & E 92 ST (9200 S) & E 93 ST (9300 S)",2011,46142,300,"9200 S BURLEY AVE","9300 S BURLEY AVE"
10,"Street Resurface Menu(1-5)","S BENSLEY AVE & E 103 ST (10300 S) & E 107 ST (10700 S)",2011,167419,301,"10300 S BENSLEY AVE","10700 S BENSLEY AVE"
10,"Street Resurface Menu(1-5)","E 84TH ST & S MACKINAW AV (3332 E) & S GREEN BAY AV (3400 E)",2011,16309,302,"3332 E 84TH ST","3400 E 84TH ST"
10,"Street Resurface Menu(1-5)","S HOXIE AVE & E 102 ST (10200 S) & E 103 ST (10300 S)",2011,42206,303,"10200 S HOXIE AVE","10300 S HOXIE AVE"
10,"Street Resurface Menu(1-5)","S BURLEY AVE & E 91 ST (9100 S) & E 90 ST (9000 S)",2011,50358,304,"9100 S BURLEY AVE","9000 S BURLEY AVE"
10,"Street Speed Hump Menu","S MUSKEGON AVE & S BALTIMORE AV (8355 S) & E 84 ST (8400 S)",2011,3700,305,"8400 S MUSKEGON AVE","8355 S MUSKEGON AVE"
10,"Street Speed Hump Menu","S HOXIE AVE & E 102 ST (10200 S) & E 103 ST (10300 S)",2011,3700,306,"10200 S HOXIE AVE","10300 S HOXIE AVE"
11,"Street Lighting","S LOWE AVE & W ROOT ST (4134 S) & W 43 ST (4300 S)",2011,136500,307,"4134 S LOWE AVE","4300 S LOWE AVE"
11,"Street Lighting","S WOLCOTT AVE & W 35 ST (3500 S) & W 37 ST (3700 S)",2011,136250,308,"3500 S WOLCOTT AVE","3700 S WOLCOTT AVE"
11,"Street Lighting","S SENOUR ST & S HILLOCK AV (2517 S) & S ARCHER AV (2623 S)",2011,1050,309,"2517 S SENOUR ST","2623 S SENOUR ST"
11,"Curb/Gutter Menu","S PARNELL AVE & W 30 ST (3000 S) & W 31 ST (3100 S)",2011,3825,310,"3000 S PARNELL AVE","3100 S PARNELL AVE"
11,"Curb/Gutter Menu","S LEAVITT ST & W 35 ST (3500 S) & W 34 ST (3400 S)",2011,15369,311,"3500 S LEAVITT ST","3400 S LEAVITT ST"
11,"Curb/Gutter Menu","W 32ND ST & S RACINE AV (1200 W) & S THROOP ST (1300 W)",2011,17810,312,"1200 W 32ND ST","1300 W 32ND ST"
11,"Curb/Gutter Menu","S EMERALD AVE & W 32 ST (3200 S) & W 33 ST (3300 S)",2011,5298,313,"3200 S EMERALD AVE","3300 S EMERALD AVE"
11,"Curb/Gutter Menu","S PRINCETON AVE & W 32 ST (3200 S) & W 33 ST (3300 S)",2011,16116,314,"3200 S PRINCETON AVE","3300 S PRINCETON AVE"
11,"Curb/Gutter Menu","S HILLOCK AVE & S BONFIELD ST (2750 S) & S CROWELL ST (2681 S)",2011,3342,315,"2750 S HILLOCK AVE","2681 S HILLOCK AVE"
11,"Curb/Gutter Menu","S HILLOCK AVE & S BONFIELD ST (2750 S) & S BONFIELD ST (2750 S)",2011,25596,316,"2750 S HILLOCK AVE","2750 S HILLOCK AVE"
