"ward","type","location","year","est_cost","from_intersection","to_intersection"
1,"Pole Painting","W LE MOYNE ST-- N DAMEN AV (2000 W) -to- N HOYNE AV (2100 W)",2006,1000,"W LE MOYNE ST AND  N DAMEN AV","W LE MOYNE ST AND  N HOYNE AV"
1,"Street Lighting","N LEAVITT ST-- N MILWAUKEE AV (1770 N) -to- W WABANSIA AV (1700 N)",2006,7000,"N LEAVITT ST AND  N MILWAUKEE AV","N LEAVITT ST AND  W WABANSIA AV"
1,"Street Lighting","N POINT ST-- W ARMITAGE AV (2000 N) -to- W HENRY CT (2110 N)",2006,65000,"N POINT ST AND  W ARMITAGE AV","N POINT ST AND  W HENRY CT"
1,"Street Lighting","N ROCKWELL ST-- W NORTH AV (1600 N) -to- W BLOOMINGDALE AV (1800 N)",2006,3200,"N ROCKWELL ST AND  W NORTH AV","N ROCKWELL ST AND  W BLOOMINGDALE AV"
1,"Street Lighting","N WASHTENAW AV-- W ALTGELD ST (2500 N) -to- W FULLERTON AV (2400 N)",2006,2000,"N WASHTENAW AV AND  W ALTGELD ST","N WASHTENAW AV AND  W FULLERTON AV"
1,"Street Lighting","W ATTRILL ST-- N MILWAUKEE AV (2675 W) -to- N STAVE ST (2712 W)",2006,32000,"W ATTRILL ST AND  N MILWAUKEE AV","W ATTRILL ST AND  N STAVE ST"
1,"Street Lighting","W CORTLAND ST-- N WESTERN (2400 ) -to- N ROCKWELL ST (2600 W)",2006,1600,"W CORTLAND ST AND  N WESTERN","W CORTLAND ST AND  N ROCKWELL ST"
1,"Street Lighting","W EVERGREEN AV-- N MILWAUKEE AV (1846 W) -to- N DAMEN AV (2000 W)",2006,86307,"W EVERGREEN AV AND  N MILWAUKEE AV","W EVERGREEN AV AND  N DAMEN AV"
1,"Street Lighting","W FRANCIS PL-- N MILWAUKEE AV (2624 W) -to- N POINT ST (2722 W)",2006,39000,"W FRANCIS PL AND  N MILWAUKEE AV","W FRANCIS PL AND  N POINT ST"
1,"Street Lighting","W LE MOYNE ST-- N DAMEN AV (2000 W) -to- N HOYNE AV (2100 W)",2006,2200,"W LE MOYNE ST AND  N DAMEN AV","W LE MOYNE ST AND  N HOYNE AV"
1,"Street Lighting","W PRINDIVILLE ST-- N MILWAUKEE AV (2717 W) -to- N STAVE ST (2748 W)",2006,32000,"W PRINDIVILLE ST AND  N MILWAUKEE AV","W PRINDIVILLE ST AND  N STAVE ST"
1,"Street Lighting","W ST GEORGES CT-- N MILWAUKEE AV (2740 W) -to- N STAVE ST (2777 W)",2006,32000,"W ST GEORGES CT AND  N MILWAUKEE AV","W ST GEORGES CT AND  N STAVE ST"
1,"Street Resurface Menu","N BELL AV-- W NORTH AV (1600 N) -to- W WABANSIA AV (1700 N)",2007,27421,"N BELL AV AND  W NORTH AV","N BELL AV AND  W WABANSIA AV"
1,"Street Speed Hump Menu","N FRANCISCO AV-- W NORTH AV (1600 N) -to- W WABANSIA AV (1710 N) 2",2007,3300,"N FRANCISCO AV AND  W NORTH AV","N FRANCISCO AV AND  W WABANSIA AV"
1,"Street Speed Hump Menu","N GREENVIEW AV-- W CHESTNUT ST (900 N) -to- W WALTON ST (932 N) 2",2007,3300,"N GREENVIEW AV AND  W CHESTNUT ST","N GREENVIEW AV AND  W WALTON ST"
1,"Street Speed Hump Menu","N LEAVITT ST-- W POTOMAC AV (1300 N) -to- W HIRSCH ST (1400 N) 2",2007,3300,"N LEAVITT ST AND  W POTOMAC AV","N LEAVITT ST AND  W HIRSCH ST"
1,"Street Speed Hump Menu","N MARSHFIELD AV-- W NORTH AV (1600 N) -to- W WABANSIA AV (1650 N) 2",2007,3300,"N MARSHFIELD AV AND  W NORTH AV","N MARSHFIELD AV AND  W WABANSIA AV"
1,"Street Speed Hump Menu","N MOZART ST-- W WABANSIA AV (1710 N) -to- W BLOOMINGDALE AV (1800 N) 2",2007,3300,"N MOZART ST AND  W WABANSIA AV","N MOZART ST AND  W BLOOMINGDALE AV"
1,"Street Speed Hump Menu","N ROCKWELL ST-- W BLOOMINGDALE AV (1800 N) -to- W CORTLAND ST (1900 N) 2",2007,3300,"N ROCKWELL ST AND  W BLOOMINGDALE AV","N ROCKWELL ST AND  W CORTLAND ST"
1,"Street Speed Hump Menu","N WASHTENAW AV-- W FULLERTON AV (2400 N) -to- W ALTGELD ST (2500 N) 2",2007,3300,"N WASHTENAW AV AND  W FULLERTON AV","N WASHTENAW AV AND  W ALTGELD ST"
1,"Street Speed Hump Menu","N WILMOT AV-- W CORTLAND ST (1900 N) -to- W ARMITAGE AV (2000 N) 1",2007,1650,"N WILMOT AV AND  W CORTLAND ST","N WILMOT AV AND  W ARMITAGE AV"
1,"Street Speed Hump Menu","W HADDON AV-- N OAKLEY BV (2300 W) -to- N WESTERN AV (2400 W) 2",2007,3300,"W HADDON AV AND  N OAKLEY BV","W HADDON AV AND  N WESTERN AV"
1,"Street Speed Hump Menu","W HURON ST-- N WESTERN AV (2400 W) -to- N CAMPBELL AV (2500 W) 2",2007,3300,"W HURON ST AND  N WESTERN AV","W HURON ST AND  N CAMPBELL AV"
1,"Street Speed Hump Menu","W HURON ST-- N ASHLAND AV (1600 W) -to- N PAULINA ST (1700 W) 2",2007,3300,"W HURON ST AND  N ASHLAND AV","W HURON ST AND  N PAULINA ST"
1,"Street Speed Hump Menu","W LEE PL-- N DAMEN AV (2000 W) -to- N HOYNE AV (2100 W) 2",2007,3300,"W LEE PL AND  N DAMEN AV","W LEE PL AND  N HOYNE AV"
1,"Street Speed Hump Menu","W MOFFAT ST-- N WESTERN AV (2400 W) -to- N CAMPBELL AV (2500 W) 2",2007,3300,"W MOFFAT ST AND  N WESTERN AV","W MOFFAT ST AND  N CAMPBELL AV"
1,"Street Speed Hump Menu","W THOMAS ST-- N OAKLEY BV (2300 W) -to- N WESTERN AV (2400 W) 2",2007,3300,"W THOMAS ST AND  N OAKLEY BV","W THOMAS ST AND  N WESTERN AV"
1,"Street Speed Hump Menu","W WABANSIA AV-- N MARSHFIELD AV (1632 W) -to- N PAULINA ST (1700 W) 1",2007,1650,"W WABANSIA AV AND  N MARSHFIELD AV","W WABANSIA AV AND  N PAULINA ST"
1,"Street Speed Hump Menu","W WABANSIA AV-- N ASHLAND AV (1600 W) -to- N MARSHFIELD AV (1632 W) 1",2007,1650,"W WABANSIA AV AND  N ASHLAND AV","W WABANSIA AV AND  N MARSHFIELD AV"
1,"Pole Painting","N ASHLAND AV-- N MILWAUKEE AV (1234 N) -to- W DIVISION ST (1200 N)",2007,3250,"N ASHLAND AV AND  N MILWAUKEE AV","N ASHLAND AV AND  W DIVISION ST"
1,"Pole Painting","W BELMONT AV-- N WESTERN AV (2400 W) -to- N CALIFORNIA AV (2800 W)",2007,1550,"W BELMONT AV AND  N WESTERN AV","W BELMONT AV AND  N CALIFORNIA AV"
1,"Pole Painting","W BELMONT AV-- N WESTERN AV (2400 W) -to- N CALIFORNIA AV (2800 W)",2007,3300,"W BELMONT AV AND  N WESTERN AV","W BELMONT AV AND  N CALIFORNIA AV"
1,"Street Lighting","N SCHILLER -- N DAMEN (2000 W) -to- EVERGREEN (1332 N)",2007,58750,"N SCHILLER  AND  N DAMEN","N SCHILLER  AND  EVERGREEN"
1,"Street Lighting","N ASHLAND AV-- W DIVISION ST (1200 N) -to- N MILWAUKEE AV (1234 N)",2007,13000,"N ASHLAND AV AND  W DIVISION ST","N ASHLAND AV AND  N MILWAUKEE AV"
1,"Street Lighting","N HONORE ST-- N WICKER PARK AV (1478 N) -to- N MILWAUKEE AV (1554 N)",2007,48750,"N HONORE ST AND  N WICKER PARK AV","N HONORE ST AND  N MILWAUKEE AV"
1,"Street Lighting","N HONORE ST-- W DIVISION ST (1200 N) -to- W ELLEN ST (1320 N)",2007,55000,"N HONORE ST AND  W DIVISION ST","N HONORE ST AND  W ELLEN ST"
1,"Street Lighting","N MARION CT-- W DIVISION ST (1200 N) -to- W ELLEN ST (1320 N)",2007,55000,"N MARION CT AND  W DIVISION ST","N MARION CT AND  W ELLEN ST"
1,"Street Lighting","N MILWAUKEE AV-- N PAULINA ST (1333 N) -to- W ARMITAGE AV (2000 N)",2007,150362,"N MILWAUKEE AV AND  N PAULINA ST","N MILWAUKEE AV AND  W ARMITAGE AV"
1,"Street Lighting","N WICKER PARK AV-- N WOOD ST (1335 N) -to- N DAMEN AV (1514 N)",2007,62500,"N WICKER PARK AV AND  N WOOD ST","N WICKER PARK AV AND  N DAMEN AV"
1,"Curb/Gutter Menu","N FAIRFIELD AV-- W BLOOMINGDALE AV (1800 N) -to- W CORTLAND ST (1900 N)",2008,1146,"N FAIRFIELD AV AND  W BLOOMINGDALE AV","N FAIRFIELD AV AND  W CORTLAND ST"
1,"Curb/Gutter Menu","W CRYSTAL ST-- N WOLCOTT AV (1900 W) -to- N DAMEN AV (2000 W)",2008,12246,"W CRYSTAL ST AND  N WOLCOTT AV","W CRYSTAL ST AND  N DAMEN AV"
1,"Diagonal Parking Menu","W LE MOYNE ST-- N CLAREMONT AV (2332 W) -to- N OAKLEY BV (2300 W)",2008,1900,"W LE MOYNE ST AND  N CLAREMONT AV","W LE MOYNE ST AND  N OAKLEY BV"
1,"Miscellaneous-CDOT","N MILWAUKEE AV-- N PAULINA ST (1270 N) -to- N HERMITAGE AV (1323 N)",2008,55190,"N MILWAUKEE AV AND  N PAULINA ST","N MILWAUKEE AV AND  N HERMITAGE AV"
1,"Sidewalk Menu","N ARTESIAN AV-- W HIRSCH ST (1400 N) -to- W LE MOYNE ST (1500 N)",2008,34067,"N ARTESIAN AV AND  W HIRSCH ST","N ARTESIAN AV AND  W LE MOYNE ST"
1,"Sidewalk Menu","N CAMPBELL AV-- W THOMAS ST (1100 N) -to- W HADDON AV (1132 N)",2008,15520,"N CAMPBELL AV AND  W THOMAS ST","N CAMPBELL AV AND  W HADDON AV"
1,"Sidewalk Menu","N LEAVITT ST-- W HURON ST (700 N) -to- W SUPERIOR ST (732 N)",2008,11233,"N LEAVITT ST AND  W HURON ST","N LEAVITT ST AND  W SUPERIOR ST"
1,"Sidewalk Menu","N MARSHFIELD AV-- W CORTEZ ST (1040 N) -to- W DIVISION ST (1200 N)",2008,30857,"N MARSHFIELD AV AND  W CORTEZ ST","N MARSHFIELD AV AND  W DIVISION ST"
1,"Sidewalk Menu","N TALMAN AV-- W GEORGE ST (2900 N) -to- W WELLINGTON AV (3000 N)",2008,24469,"N TALMAN AV AND  W GEORGE ST","N TALMAN AV AND  W WELLINGTON AV"
1,"Sidewalk Menu","N WOOD ST-- W HURON ST (700 N) -to- W SUPERIOR ST (732 N)",2008,24830,"N WOOD ST AND  W HURON ST","N WOOD ST AND  W SUPERIOR ST"
1,"Sidewalk Menu","W BLOOMINGDALE AV-- N WASHTENAW AV (2700 W) -to- N FAIRFIELD AV (2732 W)",2008,10726,"W BLOOMINGDALE AV AND  N WASHTENAW AV","W BLOOMINGDALE AV AND  N FAIRFIELD AV"
1,"Sidewalk Menu","W LE MOYNE ST-- N BELL AV (2232 W) -to- N OAKLEY BV (2300 W)",2008,22741,"W LE MOYNE ST AND  N BELL AV","W LE MOYNE ST AND  N OAKLEY BV"
1,"Sidewalk Menu","W SUPERIOR ST-- N LEAVITT ST (2200 W) -to- N OAKLEY BV (2300 W)",2008,14807,"W SUPERIOR ST AND  N LEAVITT ST","W SUPERIOR ST AND  N OAKLEY BV"
1,"Street Resurface Menu","N BINGHAM ST-- W ARMITAGE AV (2000 N) -to- W FRANCIS PL (2104 N)",2008,49716,"N BINGHAM ST AND  W ARMITAGE AV","N BINGHAM ST AND  W FRANCIS PL"
1,"Street Resurface Menu","W HOMER ST-- N ROCKWELL ST (2600 W) -to- N WASHTENAW AV (2700 W)",2008,46474,"W HOMER ST AND  N ROCKWELL ST","W HOMER ST AND  N WASHTENAW AV"
1,"Street Speed Hump Menu","N ARTESIAN AV-- W SCHUBERT AV (2700 N) -to- W DIVERSEY AV (2800 N) 2",2008,3500,"N ARTESIAN AV AND  W SCHUBERT AV","N ARTESIAN AV AND  W DIVERSEY AV"
1,"Street Speed Hump Menu","N BINGHAM ST-- W ARMITAGE AV (2000 N) -to- W FRANCIS PL (2104 N) 5",2008,8750,"N BINGHAM ST AND  W ARMITAGE AV","N BINGHAM ST AND  W FRANCIS PL"
1,"Street Speed Hump Menu","N CAMPBELL AV-- W SCHUBERT AV (2700 N) -to- W DIVERSEY AV (2800 N) 2",2008,3500,"N CAMPBELL AV AND  W SCHUBERT AV","N CAMPBELL AV AND  W DIVERSEY AV"
1,"Street Speed Hump Menu","N HERMITAGE AV-- W WALTON ST (928 N) -to- W AUGUSTA BV (1000 N) 1",2008,1750,"N HERMITAGE AV AND  W WALTON ST","N HERMITAGE AV AND  W AUGUSTA BV"
1,"Street Speed Hump Menu","N HERMITAGE AV-- W AUGUSTA BV (1000 N) -to- W HADDON AV (1132 N) 3",2008,5250,"N HERMITAGE AV AND  W AUGUSTA BV","N HERMITAGE AV AND  W HADDON AV"
1,"Street Speed Hump Menu","N LEAVITT ST-- W LE MOYNE ST (1450 N) -to- W NORTH AV (1600 N) 3",2008,5250,"N LEAVITT ST AND  W LE MOYNE ST","N LEAVITT ST AND  W NORTH AV"
1,"Street Speed Hump Menu","N PAULINA ST-- W AUGUSTA BV (1000 N) -to- W AUGUSTA BV (1000 N) 3",2008,5250,"N PAULINA ST AND  W AUGUSTA BV","N PAULINA ST AND  W AUGUSTA BV"
1,"Street Speed Hump Menu","N SEELEY AV-- W GEORGE ST (2900 N) -to- W WELLINGTON AV (3000 N) 2",2008,3500,"N SEELEY AV AND  W GEORGE ST","N SEELEY AV AND  W WELLINGTON AV"
1,"Street Speed Hump Menu","N TALMAN AV-- W BLOOMINGDALE AV (1800 N) -to- W CORTLAND ST (1900 N) 2",2008,3500,"N TALMAN AV AND  W BLOOMINGDALE AV","N TALMAN AV AND  W CORTLAND ST"
1,"Street Speed Hump Menu","W CORTEZ ST-- N WESTERN AV (2400 W) -to- N CAMPBELL AV (2500 W) 2",2008,3500,"W CORTEZ ST AND  N WESTERN AV","W CORTEZ ST AND  N CAMPBELL AV"
1,"Street Speed Hump Menu","W CORTLAND ST-- N CAMPBELL AV (2500 W) -to- N ROCKWELL ST (2600 W) 2",2008,3500,"W CORTLAND ST AND  N CAMPBELL AV","W CORTLAND ST AND  N ROCKWELL ST"
1,"Street Speed Hump Menu","W ELLEN ST-- N HERMITAGE AV (1722 W) -to- N WOLCOTT AV (1839 W) 3",2008,5250,"W ELLEN ST AND  N HERMITAGE AV","W ELLEN ST AND  N WOLCOTT AV"
1,"Street Speed Hump Menu","W ERIE ST-- N HOYNE AV (2100 W) -to- N LEAVITT ST (2200 W) 2",2008,3500,"W ERIE ST AND  N HOYNE AV","W ERIE ST AND  N LEAVITT ST"
1,"Street Speed Hump Menu","W ERIE ST-- N OAKLEY BV (2300 W) -to- N WESTERN AV (2400 W) 2",2008,3500,"W ERIE ST AND  N OAKLEY BV","W ERIE ST AND  N WESTERN AV"
1,"Street Speed Hump Menu","W HADDON AV-- N DAMEN AV (2000 W) -to- N HOYNE AV (2100 W) 2",2008,3500,"W HADDON AV AND  N DAMEN AV","W HADDON AV AND  N HOYNE AV"
1,"Street Speed Hump Menu","W HURON ST-- N WOLCOTT AV (1900 W) -to- N DAMEN AV (2000 W) 2",2008,3500,"W HURON ST AND  N WOLCOTT AV","W HURON ST AND  N DAMEN AV"
1,"Street Speed Hump Menu","W MOFFAT ST-- N OAKLEY AV (2300 W) -to- N WESTERN AV (2400 W) 1",2008,1750,"W MOFFAT ST AND  N OAKLEY AV","W MOFFAT ST AND  N WESTERN AV"
1,"Street Speed Hump Menu","W THOMAS ST-- N ROCKWELL ST (2600 W) -to- N WASHTENAW AV (2700 W) 2",2008,3500,"W THOMAS ST AND  N ROCKWELL ST","W THOMAS ST AND  N WASHTENAW AV"
1,"Street Speed Hump Menu","W THOMAS ST-- N MILWAUKEE AV (1472 W) -to- N ASHLAND AV (1600 W) 3",2008,5250,"W THOMAS ST AND  N MILWAUKEE AV","W THOMAS ST AND  N ASHLAND AV"
1,"Street Speed Hump Menu","W WABANSIA AV-- N CAMPBELL AV (2500 W) -to- N MAPLEWOOD AV (2532 W) 1",2008,1750,"W WABANSIA AV AND  N CAMPBELL AV","W WABANSIA AV AND  N MAPLEWOOD AV"
1,"Street Speed Hump Menu","W WALTON ST-- N GREENVIEW AV (1500 W) -to- N ASHLAND AV (1600 W) 2",2008,3500,"W WALTON ST AND  N GREENVIEW AV","W WALTON ST AND  N ASHLAND AV"
1,"Street Lighting","N CLAREMONT AV-- W POTOMAC AV (1300 N) -to- W HIRSCH ST (1400 N)",2008,1600,"N CLAREMONT AV AND  W POTOMAC AV","N CLAREMONT AV AND  W HIRSCH ST"
1,"Street Lighting","N HERMITAGE AV-- W HADDON AV (1132 N) -to- W DIVISION ST (1200 N)",2008,1200,"N HERMITAGE AV AND  W HADDON AV","N HERMITAGE AV AND  W DIVISION ST"
1,"Street Lighting","W BLOOMINGDALE AV-- N WINNEBAGO AV (2310 W) -to- N ROCKWELL ST (2600 W)",2008,3200,"W BLOOMINGDALE AV AND  N WINNEBAGO AV","W BLOOMINGDALE AV AND  N ROCKWELL ST"
1,"Street Lighting","W HADDON AV-- N ROCKWELL ST (2600 W) -to- N CALIFORNIA AV (2800 W)",2008,2800,"W HADDON AV AND  N ROCKWELL ST","W HADDON AV AND  N CALIFORNIA AV"
1,"Street Lighting","W THOMAS ST-- N ROCKWELL ST (2600 W) -to- N CALIFORNIA AV (2800 W)",2008,2800,"W THOMAS ST AND  N ROCKWELL ST","W THOMAS ST AND  N CALIFORNIA AV"
1,"Curb/Gutter Menu","N BELL AV-- W NORTH AV (1600 N) -to- W WABANSIA AV (1700 N)",2009,1073,"N BELL AV AND  W NORTH AV","N BELL AV AND  W WABANSIA AV"
1,"Curb/Gutter Menu","N BELL AV-- W HIRSCH ST (1400 N) -to- W LE MOYNE ST (1500 N)",2009,957,"N BELL AV AND  W HIRSCH ST","N BELL AV AND  W LE MOYNE ST"
1,"Curb/Gutter Menu","N DAMEN AV-- W HADDON AV (1132 N) -to- W DIVISION ST (1200 N)",2009,31937,"N DAMEN AV AND  W HADDON AV","N DAMEN AV AND  W DIVISION ST"
1,"Curb/Gutter Menu","N LEAVITT ST-- W LE MOYNE ST (1500 N) -to- W NORTH AV (1600 N)",2009,19664,"N LEAVITT ST AND  W LE MOYNE ST","N LEAVITT ST AND  W NORTH AV"
1,"Curb/Gutter Menu","N LEAVITT ST-- W LE MOYNE ST (1500 N) -to- W NORTH AV (1600 N)",2009,2773,"N LEAVITT ST AND  W LE MOYNE ST","N LEAVITT ST AND  W NORTH AV"
1,"Curb/Gutter Menu","N OAKLEY AV-- W NORTH AV (1600 N) -to- W WABANSIA AV (1704 N)",2009,84067,"N OAKLEY AV AND  W NORTH AV","N OAKLEY AV AND  W WABANSIA AV"
1,"Curb/Gutter Menu","N OAKLEY AV-- W MOFFAT ST (1832 N) -to- N WILMOT AV (1954 N)",2009,24455,"N OAKLEY AV AND  W MOFFAT ST","N OAKLEY AV AND  N WILMOT AV"
1,"Curb/Gutter Menu","N WOLCOTT AV-- W ELLEN ST (1320 N) -to- W ELLEN ST (1320 N)",2009,76827,"N WOLCOTT AV AND  W ELLEN ST","N WOLCOTT AV AND  W ELLEN ST"
1,"Curb/Gutter Menu","W CORTEZ ST-- N ROCKWELL ST (2600 W) -to- N WASHTENAW AV (2700 W)",2009,122987,"W CORTEZ ST AND  N ROCKWELL ST","W CORTEZ ST AND  N WASHTENAW AV"
1,"Curb/Gutter Menu","W POTOMAC AV-- N HOYNE AV (2100 W) -to- N DAMEN AV (2000 W)",2009,21330,"W POTOMAC AV AND  N HOYNE AV","W POTOMAC AV AND  N DAMEN AV"
1,"Miscellaneous-CDOT","W LOGAN BV-- N WESTERN AV (2400 W) -to- N ELSTON AV (2311 W)",2009,18000,"W LOGAN BV AND  N WESTERN AV","W LOGAN BV AND  N ELSTON AV"
1,"Street Resurface Menu","N MAPLEWOOD AV-- N MILWAUKEE AV (2111 N) -to- W FULLERTON AV (2400 N)",2009,142826,"N MAPLEWOOD AV AND  N MILWAUKEE AV","N MAPLEWOOD AV AND  W FULLERTON AV"
1,"Street Resurface Menu","N WASHTENAW AV-- W BELDEN AV (2277 N) -to- W FULLERTON AV (2400 N)",2009,29992,"N WASHTENAW AV AND  W BELDEN AV","N WASHTENAW AV AND  W FULLERTON AV"
1,"Street Resurface Menu","W WABANSIA AV-- N ROCKWELL ST (2600 W) -to- N MAPLEWOOD AV (2532 W)",2009,19934,"W WABANSIA AV AND  N ROCKWELL ST","W WABANSIA AV AND  N MAPLEWOOD AV"
1,"Street Speed Hump Menu","N CAMPBELL AV-- W HOMER ST (1932 N) -to- W ARMITAGE AV (2000 N) 1",2009,1750,"N CAMPBELL AV AND  W HOMER ST","N CAMPBELL AV AND  W ARMITAGE AV"
1,"Street Speed Hump Menu","N CAMPBELL AV-- W BLOOMINGDALE AV (1800 N) -to- W MOFFAT ST (1832 N) 1",2009,1750,"N CAMPBELL AV AND  W BLOOMINGDALE AV","N CAMPBELL AV AND  W MOFFAT ST"
1,"Street Speed Hump Menu","N CAMPBELL AV-- W LYNDALE ST (2236 N) -to- W BELDEN AV (2300 N) 1",2009,1750,"N CAMPBELL AV AND  W LYNDALE ST","N CAMPBELL AV AND  W BELDEN AV"
1,"Street Speed Hump Menu","N MARSHFIELD AV-- W CORTEZ ST (1040 N) -to- W AUGUSTA BV (1000 N) 1",2009,1750,"N MARSHFIELD AV AND  W CORTEZ ST","N MARSHFIELD AV AND  W AUGUSTA BV"
1,"Street Speed Hump Menu","N WINNEBAGO AV-- W ST PAUL AV (1740 N) -to- W BLOOMINGDALE AV (1800 N) 1",2009,1750,"N WINNEBAGO AV AND  W ST PAUL AV","N WINNEBAGO AV AND  W BLOOMINGDALE AV"
1,"Street Speed Hump Menu","W ALTGELD ST-- N AVONDALE AV (2316 W) -to- N WESTERN AV (2400 W) 1",2009,1750,"W ALTGELD ST AND  N AVONDALE AV","W ALTGELD ST AND  N WESTERN AV"
1,"Street Speed Hump Menu","W HADDON AV-- N WASHTENAW AV (2700 W) -to- N CALIFORNIA AV (2800 W) 2",2009,3500,"W HADDON AV AND  N WASHTENAW AV","W HADDON AV AND  N CALIFORNIA AV"
1,"Street Speed Hump Menu","W HOMER ST-- N ROCKWELL ST (2600 W) -to- N WASHTENAW AV (2700 W) 2",2009,3500,"W HOMER ST AND  N ROCKWELL ST","W HOMER ST AND  N WASHTENAW AV"
1,"Street Speed Hump Menu","W SUPERIOR ST-- N WOOD ST (1800 W) -to- N PAULINA ST (1700 W) 2",2009,3500,"W SUPERIOR ST AND  N WOOD ST","W SUPERIOR ST AND  N PAULINA ST"
1,"Street Speed Hump Menu","W WOLFRAM ST-- N CLAREMONT AV (2317 W) -to- N WESTERN AV (2400 W) 2",2009,3500,"W WOLFRAM ST AND  N CLAREMONT AV","W WOLFRAM ST AND  N WESTERN AV"
1,"Street Lighting","N BOSWORTH AV-- W NORTH AV (1600 N) -to- W WABANSIA AV (1650 N)",2009,30000,"N BOSWORTH AV AND  W NORTH AV","N BOSWORTH AV AND  W WABANSIA AV"
1,"Curb/Gutter Menu","N BELL AV-- W LE MOYNE ST (1500 N) -to- W HIRSCH ST (1400 N)",2010,4817,"N BELL AV AND  W LE MOYNE ST","N BELL AV AND  W HIRSCH ST"
1,"Sidewalk Menu","W BELDEN AV-- N WESTERN AV (2400 W) -to- N CAMPBELL AV (2450 W)",2010,23263,"W BELDEN AV AND  N WESTERN AV","W BELDEN AV AND  N CAMPBELL AV"
1,"Sidewalk Menu","W HOMER ST-- N CAMPBELL AV (2500 W) -to- N ROCKWELL ST (2600 W)",2010,59986,"W HOMER ST AND  N CAMPBELL AV","W HOMER ST AND  N ROCKWELL ST"
1,"Sidewalk Menu","W WABANSIA AV-- N OAKLEY AV (2300 W) -to- N OAKLEY AV (2300 W)",2010,8819,"W WABANSIA AV AND  N OAKLEY AV","W WABANSIA AV AND  N OAKLEY AV"
1,"Street Resurface Menu","N CAMPBELL AV-- W AUGUSTA BV (1000 N) -to- W THOMAS ST (1100 N)",2010,46310,"N CAMPBELL AV AND  W AUGUSTA BV","N CAMPBELL AV AND  W THOMAS ST"
1,"Street Resurface Menu","N CAMPBELL AV-- W FULLERTON AV (2400 N) -to- W ALTGELD ST (2500 N)",2010,36760,"N CAMPBELL AV AND  W FULLERTON AV","N CAMPBELL AV AND  W ALTGELD ST"
1,"Street Resurface Menu","N ROCKWELL ST-- W AUGUSTA BV (1000 N) -to- W THOMAS ST (1100 N)",2010,33725,"N ROCKWELL ST AND  W AUGUSTA BV","N ROCKWELL ST AND  W THOMAS ST"
1,"Street Resurface Menu","N ROCKWELL ST-- W LYNDALE ST (2236 N) -to- W FULLERTON AV (2400 N)",2010,47573,"N ROCKWELL ST AND  W LYNDALE ST","N ROCKWELL ST AND  W FULLERTON AV"
1,"Street Resurface Menu","N WASHTENAW AV-- W NORTH AV (1600 N) -to- W WABANSIA AV (1700 N)",2010,33302,"N WASHTENAW AV AND  W NORTH AV","N WASHTENAW AV AND  W WABANSIA AV"
1,"Street Resurface Menu","W HADDON AV-- N WESTERN AV (2400 W) -to- N CAMPBELL AV (2500 W)",2010,46990,"W HADDON AV AND  N WESTERN AV","W HADDON AV AND  N CAMPBELL AV"
1,"Street Resurface Menu","W HIRSCH ST-- N LEAVITT ST (2200 W) -to- N WESTERN AV (2400 W)",2010,83909,"W HIRSCH ST AND  N LEAVITT ST","W HIRSCH ST AND  N WESTERN AV"
1,"Street Resurface Menu","W LE MOYNE ST-- N WESTERN AV (2400 W) -to- N ARTESIAN AV (2432 W)",2010,15470,"W LE MOYNE ST AND  N WESTERN AV","W LE MOYNE ST AND  N ARTESIAN AV"
1,"Street Resurface Menu","W RACE AV-- N WOLCOTT AV (1900 W) -to- N DAMEN AV (2000 W)",2010,33021,"W RACE AV AND  N WOLCOTT AV","W RACE AV AND  N DAMEN AV"
1,"Street Resurface Menu","W SUPERIOR ST-- N OAKLEY BV (2300 W) -to- N LEAVITT ST (2200 W)",2010,24681,"W SUPERIOR ST AND  N OAKLEY BV","W SUPERIOR ST AND  N LEAVITT ST"
1,"Street Speed Hump Menu","N HONORE ST-- W AUGUSTA BV (1000 N) -to- W THOMAS ST (1100 N) 2",2010,3500,"N HONORE ST AND  W AUGUSTA BV","N HONORE ST AND  W THOMAS ST"
2,"Curb/Gutter Menu","N SACRAMENTO BV-- W ADAMS ST (200 S) -to- W WALNUT ST (234 N)",2005,201500,"N SACRAMENTO BV AND  W ADAMS ST","N SACRAMENTO BV AND  W WALNUT ST"
2,"Curb/Gutter Menu","S OAKLEY BV-- W JACKSON BV (300 S) -to- W VAN BUREN ST (400 S)",2005,64825,"S OAKLEY BV AND  W JACKSON BV","S OAKLEY BV AND  W VAN BUREN ST"
2,"Curb/Gutter Menu","S STATE ST-- E HARRISON ST (605 S) -to- E BALBO AV (700 S)",2005,25190,"S STATE ST AND  E HARRISON ST","S STATE ST AND  E BALBO AV"
2,"Curb/Gutter Menu","W ADAMS ST-- S PEORIA ST (900 W) -to- S SANGAMON ST (932 W)",2005,34701,"W ADAMS ST AND  S PEORIA ST","W ADAMS ST AND  S SANGAMON ST"
2,"Sidewalk Menu","E CERMAK RD-- S WABASH AV (44 E) -to- S INDIANA AV (200 E)",2005,40667,"E CERMAK RD AND  S WABASH AV","E CERMAK RD AND  S INDIANA AV"
2,"Sidewalk Menu","S RICHMOND ST-- W JACKSON BV (300 S) -to- W VAN BUREN ST (400 S)",2005,31920,"S RICHMOND ST AND  W JACKSON BV","S RICHMOND ST AND  W VAN BUREN ST"
